song_id,split_type,file_path
Classical_Classical_Johann Sebastian Bach_Sonata in B 2,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Sonata in B 2_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonata No 32 (1st Movement),train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonata No 32 (1st Movement)_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_Swan Lake Theme,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_Swan Lake Theme_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Romance,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Romance_mixed.flac
Classical_Classical_Robert Schumann_Kinderscenen - Wichtige Begebenheit,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_Kinderscenen - Wichtige Begebenheit_mixed.flac
"Classical_Classical_Frederic Chopin_Prelude Op 28, No 15",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Prelude Op 28, No 15_mixed.flac"
Classical_Classical_Johann Sebastian Bach_BWV 1006a - Prélude,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_BWV 1006a - Prélude_mixed.flac
Classical_Classical_Joseph Haydn_27 Nemet Tanc - Deutscher Tanz,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Joseph Haydn_27 Nemet Tanc - Deutscher Tanz_mixed.flac
Classical_Classical_Leif Ove Andsnes_Piano Sonata No 32 in C sharp minor_ HobXVI36 Third movement Minuet Moderato,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Leif Ove Andsnes_Piano Sonata No 32 in C sharp minor_ HobXVI36 Third movement Minuet Moderato_mixed.flac
Classical_Classical_Joseph Haydn_The Surprise Symphony,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Joseph Haydn_The Surprise Symphony_mixed.flac
Classical_Classical_Giuseppe Verdi_La Traviata - N10 Finale del Atto II,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Giuseppe Verdi_La Traviata - N10 Finale del Atto II_mixed.flac
Classical_Classical_Jean-Philippe Rameau_Les Sauvages,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Jean-Philippe Rameau_Les Sauvages_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Minuet,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Minuet_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Les Echos,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Les Echos_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga XI",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga XI_mixed.flac"
Classical_Classical_Wolfgang Amadeus Mozart_Minuet In F K2,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Minuet In F K2_mixed.flac
Classical_Classical_Johann Sebastian Bach_Invention 2,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Invention 2_mixed.flac
Classical_Classical_Joseph Haydn_Menuett by JHaydn,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Joseph Haydn_Menuett by JHaydn_mixed.flac
Classical_Classical_Frederic Chopin_Etüde Ges-Dur,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Etüde Ges-Dur_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_Walts from Swan Lake,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_Walts from Swan Lake_mixed.flac
Classical_Classical_Georg Philipp Telemann_Gavotte-Gavotte,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Georg Philipp Telemann_Gavotte-Gavotte_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Symphony No41 Jupiter,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Symphony No41 Jupiter_mixed.flac
Classical_Classical_Franz Schubert_Trois Marches militaires 2,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Trois Marches militaires 2_mixed.flac
Classical_Classical_Ludwig van Beethoven_Menuett Op WoO 82,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Menuett Op WoO 82_mixed.flac
Classical_Classical_Frederic Chopin_Etüde c-moll Opus 10 No 12,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Etüde c-moll Opus 10 No 12_mixed.flac
Classical_Classical_Giuseppe Verdi_La Traviata - N16 Coro baccanale,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Giuseppe Verdi_La Traviata - N16 Coro baccanale_mixed.flac
Classical_Classical_Johann Sebastian Bach_Sarabande,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Sarabande_mixed.flac
Classical_Classical_Charles Gounod_Funeral,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Charles Gounod_Funeral_mixed.flac
Classical_Classical_Giuseppe Verdi_La Traviata - Preludio,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Giuseppe Verdi_La Traviata - Preludio_mixed.flac
Classical_Classical_Giulio Caccini_Ave maria,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Giulio Caccini_Ave maria_mixed.flac
Classical_Classical_Johannes Brahms_Variations on a Theme by Haydn Theme,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johannes Brahms_Variations on a Theme by Haydn Theme_mixed.flac
Classical_Classical_Johann Sebastian Bach_Menuett 1,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Menuett 1_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_k379-score-1,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_k379-score-1_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_Symphony No6,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_Symphony No6_mixed.flac
Classical_Classical_Ludwig van Beethoven_Memet Tanc-Deutscher Tanz,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Memet Tanc-Deutscher Tanz_mixed.flac
Classical_Classical_Frederic Chopin_Prelude in C minor,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Prelude in C minor_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Sonate Opus KV 331 - Variation 1,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Sonate Opus KV 331 - Variation 1_mixed.flac
Classical_Classical_Franz Schubert_Trois Marches militaires,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Trois Marches militaires_mixed.flac
Classical_Classical_Johann Sebastian Bach_Minuet in C minor,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Minuet in C minor_mixed.flac
"Classical_Classical_Johann Sebastian Bach_6 Partitas, Clavierubung part I, no 2",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_6 Partitas, Clavierubung part I, no 2_mixed.flac"
Classical_Classical_Jean-Philippe Rameau_Tambourin,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Jean-Philippe Rameau_Tambourin_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Abendempfindung,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Abendempfindung_mixed.flac
Classical_Classical_Johann Sebastian Bach_Sonantina,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Sonantina_mixed.flac
Classical_Classical_Gabriel Faure_Berceuse,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Gabriel Faure_Berceuse_mixed.flac
Classical_Classical_Johann Pachelbel_Fugues on the Magnificat III 7,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Pachelbel_Fugues on the Magnificat III 7_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Eine Kleine Nachtmusik,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Eine Kleine Nachtmusik_mixed.flac
Classical_Classical_Franz Schubert_Trost in Thränen,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Trost in Thränen_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Piano Sonata No15,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Piano Sonata No15_mixed.flac
"Classical_Classical_Frederic Chopin_Etüde f-moll Op 10, No 9",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Etüde f-moll Op 10, No 9_mixed.flac"
Classical_Classical_Ludwig van Beethoven_Rondo Opus 129,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Rondo Opus 129_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Andante from Sinfonia Concertante K364,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Andante from Sinfonia Concertante K364_mixed.flac
Classical_Classical_Giuseppe Verdi_La Traviata - N1 Introduzione,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Giuseppe Verdi_La Traviata - N1 Introduzione_mixed.flac
Classical_Classical_Bela Bartok_Dance in Canon Form,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Bela Bartok_Dance in Canon Form_mixed.flac
Classical_Classical_Johann Sebastian Bach_Minuet in G major,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Minuet in G major_mixed.flac
Classical_Classical_Georges Bizet_Toreadors Song,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Georges Bizet_Toreadors Song_mixed.flac
Classical_Classical_Thomas Tallis_If Ye Love Me 1,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Thomas Tallis_If Ye Love Me 1_mixed.flac
Classical_Classical_George Frideric Handel_Sonatina,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Sonatina_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga XVII",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga XVII_mixed.flac"
Classical_Classical_Johann Sebastian Bach_Invention No8,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Invention No8_mixed.flac
Classical_Classical_Felix Mendelssohn_Venetian Gondelier Song,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Felix Mendelssohn_Venetian Gondelier Song_mixed.flac
Classical_Classical_Franz Schubert_Suleika 2,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Suleika 2_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Menuett 2 by WAMozart,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Menuett 2 by WAMozart_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_In Church,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_In Church_mixed.flac
Classical_Classical_Robert Schumann_Kinderscenen - Glückes genug,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_Kinderscenen - Glückes genug_mixed.flac
Classical_Classical_Johann Strauss_Emperor Waltz,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Strauss_Emperor Waltz_mixed.flac
Classical_Classical_Joseph Haydn_Serenade(From String Quartet No5),train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Joseph Haydn_Serenade(From String Quartet No5)_mixed.flac
Classical_Classical_Bela Bartok_Bouree,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Bela Bartok_Bouree_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Fantasia,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Fantasia_mixed.flac
Classical_Classical_Franz Schubert_Heidenröslein,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Heidenröslein_mixed.flac
Classical_Classical_Johann Sebastian Bach_Fugue in C major,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Fugue in C major_mixed.flac
Classical_Classical_Johann Sebastian Bach_ARIA Warum betrübst du dich,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_ARIA Warum betrübst du dich_mixed.flac
Classical_Classical_Ludwig van Beethoven_Romance No2,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Romance No2_mixed.flac
Classical_Classical_Franz Schubert_Die Forelle,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Die Forelle_mixed.flac
Classical_Classical_George Frideric Handel_Bourree,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Bourree_mixed.flac
Classical_Classical_Frederic Chopin_Waltz in E-flat Major (Op 18),train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Waltz in E-flat Major (Op 18)_mixed.flac
Classical_Classical_Murray Perahia_Bagatelle in A minor for Piano_ WoO 59_ Für Elise,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Murray Perahia_Bagatelle in A minor for Piano_ WoO 59_ Für Elise_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Sonate for Violin and Piano K 379 3,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Sonate for Violin and Piano K 379 3_mixed.flac
"Classical_Classical_Wolfgang Amadeus Mozart_Voi, Che Sapete",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Voi, Che Sapete_mixed.flac"
Classical_Classical_Vladimir Horowitz_Sonata No 14 in C-sharp minor for Piano_ Op 27_ No 2 MoonlightIII Presto agitato,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Vladimir Horowitz_Sonata No 14 in C-sharp minor for Piano_ Op 27_ No 2 MoonlightIII Presto agitato_mixed.flac
Classical_Classical_George Frideric Handel_HWV361-score-3,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_HWV361-score-3_mixed.flac
Classical_Classical_Georges Bizet_Carmen,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Georges Bizet_Carmen_mixed.flac
"Classical_Classical_Joseph Haydn_Sonate I, II - Menuetto",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Joseph Haydn_Sonate I, II - Menuetto_mixed.flac"
Classical_Classical_Pyotr Ilyich Tchaikovsky_October - Autumn Song,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_October - Autumn Song_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Romance from Piano Concerto No20,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Romance from Piano Concerto No20_mixed.flac
Classical_Classical_Evgeny Kissin_Nocturne_ Op 27_ No 1 in C-Sharp Minor,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Evgeny Kissin_Nocturne_ Op 27_ No 1 in C-Sharp Minor_mixed.flac
Classical_Classical_Johann Strauss_Morgenblatter,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Strauss_Morgenblatter_mixed.flac
Classical_Classical_Henry Purcell_Trumpet Call,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Henry Purcell_Trumpet Call_mixed.flac
Classical_Classical_Franz Liszt_Second Ballade,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Liszt_Second Ballade_mixed.flac
Classical_Classical_Johann Sebastian Bach_French Suite no3 in B minor V1,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_French Suite no3 in B minor V1_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonata No 6,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonata No 6_mixed.flac
Classical_Classical_Johann Sebastian Bach_Minuet in D minor,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Minuet in D minor_mixed.flac
Classical_Classical_Charles Gounod_Serenade,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Charles Gounod_Serenade_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Zerlinas Song from Don Giovanni,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Zerlinas Song from Don Giovanni_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_Napolitan Dance (Swan Lake),train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_Napolitan Dance (Swan Lake)_mixed.flac
Classical_Classical_Frederic Chopin_Fantaisie-Impromptu,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Fantaisie-Impromptu_mixed.flac
Classical_Classical_Daniel Barenboim_Bach_ JS  Well-Tempered Clavier Book 1  Prelude No20 in A minor BWV865,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Daniel Barenboim_Bach_ JS  Well-Tempered Clavier Book 1  Prelude No20 in A minor BWV865_mixed.flac
Classical_Classical_Johannes Brahms_Intermezzo,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johannes Brahms_Intermezzo_mixed.flac
Classical_Classical_Tchaikovsky_Waltz Of The Flowers,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Tchaikovsky_Waltz Of The Flowers_mixed.flac
"Classical_Classical_Ludwig van Beethoven_Sonata No 19 Op 49, No 1",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonata No 19 Op 49, No 1_mixed.flac"
Classical_Classical_Jean-Baptiste Lully_Minuet by Lully,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Jean-Baptiste Lully_Minuet by Lully_mixed.flac
Classical_Classical_Frederic Chopin_Mazurek,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Mazurek_mixed.flac
Classical_Classical_Charles Gounod_Funeral March of a Marionette,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Charles Gounod_Funeral March of a Marionette_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Praeludium XVII",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Praeludium XVII_mixed.flac"
Classical_Classical_Arturo Benedetti Michelangeli_Mazurca in si minore Op 33 n 4,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Arturo Benedetti Michelangeli_Mazurca in si minore Op 33 n 4_mixed.flac
Classical_Classical_Franz Schubert_Auf dem Wasser zu singen,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Auf dem Wasser zu singen_mixed.flac
Classical_Classical_Bela Bartok_In Lydian Mode,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Bela Bartok_In Lydian Mode_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_Doumka,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_Doumka_mixed.flac
Classical_Classical_Franz Schubert_Der Tod und das Mädchen,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Der Tod und das Mädchen_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Kyrie Eleison,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Kyrie Eleison_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonate 15 - Andante,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonate 15 - Andante_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonata No 27  2nd Movement,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonata No 27  2nd Movement_mixed.flac
Classical_Classical_Johann Sebastian Bach_BWV 533,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_BWV 533_mixed.flac
Classical_Classical_Johann Sebastian Bach_Minuet in G,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Minuet in G_mixed.flac
Classical_Classical_Robert Schumann_A Tale Of Distant Lands,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_A Tale Of Distant Lands_mixed.flac
Classical_Classical_George Frideric Handel_Joy to the World,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Joy to the World_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Trio in E-flat Major KV 498 1,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Trio in E-flat Major KV 498 1_mixed.flac
Classical_Classical_George Frideric Handel_Fuga,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Fuga_mixed.flac
Classical_Classical_Giuseppe Verdi_La Traviata - N2 Brindisi,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Giuseppe Verdi_La Traviata - N2 Brindisi_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Sonate for Violin and Piano K 379 1,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Sonate for Violin and Piano K 379 1_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonata No 25 Op 79,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonata No 25 Op 79_mixed.flac
Classical_Classical_Georg Philipp Telemann_Air,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Georg Philipp Telemann_Air_mixed.flac
Classical_Classical_Johann Sebastian Bach_BWV 1006a - Menuet II,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_BWV 1006a - Menuet II_mixed.flac
Classical_Classical_Johann Pachelbel_Ciacona,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Pachelbel_Ciacona_mixed.flac
Classical_Classical_Robert Schumann_7Chanson du Chasseur,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_7Chanson du Chasseur_mixed.flac
"Classical_Classical_Joseph Haydn_Sonate II, III - Presto",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Joseph Haydn_Sonate II, III - Presto_mixed.flac"
Classical_Classical_Felix Mendelssohn_Lied Ohne Worte,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Felix Mendelssohn_Lied Ohne Worte_mixed.flac
Classical_Classical_George Frideric Handel_Menuet,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Menuet_mixed.flac
Classical_Classical_George Frideric Handel_Allegro No3 From Sept Pieces,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Allegro No3 From Sept Pieces_mixed.flac
Classical_Classical_Khachaturian_The Onedin Line,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Khachaturian_The Onedin Line_mixed.flac
Classical_Classical_Robert Schumann_2Marche militaire,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_2Marche militaire_mixed.flac
Classical_Classical_Domenico Scarlatti_Sonata in C Kp86,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Domenico Scarlatti_Sonata in C Kp86_mixed.flac
Classical_Classical_Johann Sebastian Bach_Two Part Invention in B flat major,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Two Part Invention in B flat major_mixed.flac
Classical_Classical_Antonio Vivaldi_Autumn,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Antonio Vivaldi_Autumn_mixed.flac
Classical_Classical_George Frideric Handel_Air,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Air_mixed.flac
Classical_Classical_Joseph Haydn_German Dance 3,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Joseph Haydn_German Dance 3_mixed.flac
Classical_Classical_Claude Debussy_Première Arabesque L66 No1,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Claude Debussy_Première Arabesque L66 No1_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Sonata Facile - Third movement,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Sonata Facile - Third movement_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonata No 25 3rd,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonata No 25 3rd_mixed.flac
Classical_Classical_Ludwig van Beethoven_Seven Variations - Opus WoO 78,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Seven Variations - Opus WoO 78_mixed.flac
